STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,12/31/2010,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/1/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/2/2011,,,,,,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/3/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/4/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/5/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/6/2011,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/8/2011,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/9/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/10/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/11/2011,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/12/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/13/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/14/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/15/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/16/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/17/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/18/2011,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/19/2011,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/20/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/21/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/22/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/23/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/24/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/26/2011,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/27/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/28/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/29/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/30/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,1/31/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/1/2011,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/2/2011,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/3/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/4/2011,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/5/2011,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/6/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/7/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/8/2011,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/9/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/10/2011,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/12/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/13/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/14/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/15/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/16/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/17/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/18/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/19/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/20/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/21/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/22/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/23/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/25/2011,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/26/2011,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/27/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,2/28/2011,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1SCAK0013,"NORTH AUGUSTA 3.3 N, SC US",33.5646,-81.9469,156.1,3/1/2011,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/1/2009,4.03,,952,,1138,0,0,0,,51,25,,100,90,13,15,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/2/2009,3.13,,1730,,1729,0.23,0,0,,59,29,,10,10,10.1,12.1,1,1,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/3/2009,0.45,,2332,,2335,0.08,0,0,,59,46,,130,140,6,6,1,1,,,1,,1,1,1,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/4/2009,3.13,,1521,,1505,0.07,0,0,,69,50,,270,270,8.9,13,1,1,,,1,,1,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/5/2009,2.91,,1420,,1410,0,0,0,,75,49,,260,290,14.1,17.9,1,1,,,,,,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/6/2009,12.08,,1503,,1459,0,0,0,,77,62,,210,200,23,31.1,,,,,,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/7/2009,15.21,,544,,1511,0.25,0,0,,73,40,,280,280,36.9,49,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/8/2009,11.41,,1830,,1618,0,0,0,,65,41,,300,290,23,29.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/9/2009,2.91,,38,,38,0,0,0,,60,28,,310,310,15,17.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/10/2009,5.14,,1520,,1525,0,0,0,,73,31,,190,210,17,21,1,,,,1,,1,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/11/2009,10.29,,12,,11,0.35,0,0,,66,42,,230,220,17.9,23.9,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/12/2009,2.91,,1304,,1303,0,0,0,,57,31,,90,70,8.9,15,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/13/2009,5.37,,2201,,2152,0,0,0,,55,35,,300,290,15,17.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/14/2009,5.82,,46,,218,0,0,0,,53,28,,310,290,15,17.9,,,,,,,1,1,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/15/2009,9.62,,2109,,2113,0,0,0,,55,29,,320,310,21,23.9,,,,,,,1,1,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/16/2009,5.37,,928,,928,0,0,0,,40,23,,40,40,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/17/2009,4.7,,1557,,1556,0,0,0,,46,16,,220,220,14.1,17,,,,,,,,1,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/18/2009,4.47,,1336,,619,0.24,0,0,,55,32,,350,200,14.1,17.9,1,1,,,1,,,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/19/2009,3.8,,2243,,2242,0,0,0,,55,29,,330,330,23,28,1,1,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/20/2009,11.18,,642,,453,0,0,0,,46,27,,310,300,19.9,23.9,,,,,1,,,,,,,,1,,1,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/21/2009,3.8,,1342,,1408,0,0,0,,45,19,,270,260,13,14.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/22/2009,4.92,,1512,,1527,0,0,0,,58,19,,210,240,16.1,17.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/23/2009,5.82,,1326,,1332,0,0,0,,69,26,,270,260,19.9,23,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/24/2009,4.25,,215,,214,0.14,0,0,,60,47,,240,250,17,21,1,1,,,1,,,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/25/2009,5.14,,925,,924,0,0,0,,54,48,,80,80,12.1,14.1,1,1,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/26/2009,4.25,,1352,,1352,0.01,0,0,,50,44,,90,90,8.9,10.1,1,,,,1,,,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/27/2009,2.01,,1309,,1308,0,0,0,,56,42,,140,140,6.9,8.1,1,1,,,,,,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/28/2009,8.95,,1501,,1500,0.14,0,0,,69,47,,300,290,29.1,38,1,1,,,1,,1,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/29/2009,4.25,,1607,,950,0.01,0,0,,57,32,,310,290,10.1,14.1,,,,,,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/30/2009,10.51,,1429,,1429,0,0,0,,55,30,,320,320,28,36,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,1/31/2009,5.14,,1330,,1233,0,0,0,,56,25,,270,280,17,21.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/1/2009,3.8,,1631,,1249,0,0,0,,63,24,,190,220,15,21,1,,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/2/2009,3.58,,2357,,2356,0.08,0,0,,59,29,,300,300,15,17.9,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/3/2009,10.07,,2356,,2353,0,0,0,,53,30,,300,310,23.9,32,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/4/2009,14.32,,131,,131,0,0,0,,42,20,,300,310,25.9,34.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/5/2009,3.58,,1126,,1216,0,0,0,,42,14,,350,310,10.1,14.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/6/2009,4.25,,1327,,1343,0,0,0,,63,18,,260,230,15,17,1,,,,,,1,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/7/2009,4.7,,1459,,1514,0,0,0,,70,27,,230,220,17,21.9,1,,,,,,1,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/8/2009,5.37,,1542,,1542,0,0,0,,76,31,,290,300,16.1,19.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/9/2009,3.8,,1603,,1602,0,0,0,,76,37,,190,190,14.1,16.1,1,1,,,,,1,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/10/2009,4.92,,1136,,1136,0,0,0,,73,38,,200,200,17.9,23,1,1,,,,,,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/11/2009,11.41,,1939,,2011,0.06,0,0,,77,44,,200,210,25.9,33.1,1,1,,,,,,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/12/2009,8.72,,1512,,1219,0,0,0,,72,39,,300,270,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/13/2009,3.13,,1421,,1420,0,0,0,,73,31,,270,270,13,17.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/14/2009,4.03,,249,,248,0.06,0,0,,60,47,,250,260,10.1,14.1,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/15/2009,5.37,,930,,929,0,0,0,,60,41,,70,70,17,21.9,1,1,,,,,,1,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/16/2009,8.28,,527,,526,0,0,0,,56,30,,30,20,17.9,23,1,,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/17/2009,5.37,,2357,,2356,0,0,0,,56,25,,190,190,14.1,17.9,,,,,,,1,1,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/18/2009,8.72,,2347,,2346,1.61,0,0,,67,45,,330,330,23,29.1,1,,1,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/19/2009,14.32,,1605,,133,0.09,0,0,,62,40,,290,220,25.1,31.1,1,,1,,,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/20/2009,7.83,,50,,128,0,0,0,,52,25,,310,320,21,23.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/21/2009,3.8,,1641,,1619,0,0,0,,60,21,,200,180,14.1,17.9,,,,,,,,1,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/22/2009,12.53,,1201,,1239,0,0,0,,56,32,,310,310,28,33.1,,,,,1,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/23/2009,3.36,,1335,,1245,0,0,0,,52,22,,360,10,13,17.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/24/2009,4.03,,924,,923,0,0,0,,53,21,,90,100,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/25/2009,4.25,,1523,,1350,0,0,0,,63,37,,130,110,12.1,15,,,,,1,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/26/2009,6.71,,2042,,2040,0,0,0,,72,47,,170,180,17,19.9,,,,,1,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/27/2009,7.61,,1023,,1000,0.22,0,0,,69,46,,190,190,19.9,25.1,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,2/28/2009,6.93,,1630,,1731,1.09,0,0,,65,53,,210,190,19.9,23.9,1,1,1,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/1/2009,12.08,,1430,,1500,1.33,0,0,,60,37,,220,240,21.9,25.9,1,,1,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/2/2009,9.62,,154,,223,0,0,0,,50,31,,340,330,23.9,29.1,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/3/2009,4.7,,1327,,1325,0,0,0,,46,24,,10,340,14.1,17,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/4/2009,2.01,,1413,,1412,0,0,0,,54,21,,110,120,10.1,13,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/5/2009,2.91,,1601,,1601,0,0,0,,66,25,,210,200,13,15,1,,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/6/2009,4.7,,1250,,1250,0,0,0,,74,36,,220,220,19.9,25.1,1,,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/7/2009,4.92,,1226,,1225,0,0,0,,80,43,,270,270,17,21.9,1,,,,,,1,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/8/2009,6.93,,1334,,1141,0,0,0,,80,43,,230,240,21.9,28,1,,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/9/2009,8.28,,1532,,1532,0,0,0,,85,58,,270,280,17.9,21.9,,,,,,,,,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/10/2009,4.25,,1605,,1541,0,0,0,,84,52,,210,210,14.1,16.1,1,1,,,,,1,1,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/11/2009,4.03,,1648,,1647,0,0,0,,86,50,,300,310,15,17.9,1,1,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/12/2009,7.83,,915,,914,0,0,0,,76,52,,70,70,17,21,,,,,,,,,,,,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/13/2009,9.84,,1528,,1446,0,0,0,,59,44,,80,20,15,17,,,,,,,,1,,,,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/14/2009,5.82,,215,,342,0.07,0,0,,48,43,,70,50,13,13,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/15/2009,3.36,,2236,,2236,0.36,0,0,,58,48,,330,320,8.9,10.1,1,1,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/16/2009,3.58,,1754,,1755,0.88,0,0,,59,53,,350,340,13,14.1,1,,,,1,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/17/2009,7.38,,1212,,1227,0,0,0,,72,50,,20,10,15,17.9,1,,,,,,,,,,1,,1,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/18/2009,2.01,,1521,,1305,0,0,0,,72,39,,70,10,10.1,15,1,1,,,,,,,,,1,,,,,,,
USW00003820,"AUGUSTA BUSH FIELD AIRPORT, GA US",33.36517,-81.96353,40.9,3/19/2009,3.13,,2303,,2302,0,0,0,,77,41,,20,20,14.1,15,1,,,,,,1,1,,,1,,,,,,,
